id,name,post_count,tags,copyright_tags,clothing_tags,avg_score,avg_fav_count
1307315,konoe_kanata,1734,"brown hair, hair between eyes, large breasts, long hair, purple eyes, wavy hair","konoe kanata, love live!, love live! nijigasaki high school idol club","breasts, collared shirt, dress shirt, hair ornament, hairclip, ribbon, school uniform, shirt, skirt, long sleeves, cardigan, open clothes, jacket",15.91,15.24
1544952,piers_(pokemon),1730,"black hair, hair over one eye, long hair, multicolored hair, white hair, green eyes, two-tone hair","piers (pokemon), pokemon, pokemon swsh","gloves, jacket, shirt, cropped jacket, boots, bike shorts",3.85,3.48
1391914,leafa_(sao),1729,"blonde hair, green eyes, hair between eyes, large breasts, long hair, ponytail, braid, twin braids, very long hair","leafa (sao), sword art online","breasts, thighhighs, collarbone, hair ornament, gloves, swimsuit",49.56,53.64
406886,yuki_judai,1729,"brown eyes, brown hair, short hair, medium hair, hair between eyes, multicolored hair, two-tone hair","yuki judai, yu-gi-oh!, yu-gi-oh! gx","jacket, open clothes, shirt, long sleeves, pants",4.4,4.0
1518710,hisakawa_hayate,1728,"grey hair, long hair, very long hair, blue eyes, braid, braided bangs, medium breasts, asymmetrical bangs, large breasts","hisakawa hayate, idolmaster, idolmaster cinderella girls, idolmaster cinderella girls starlight stage","dress, bow, shirt, skirt, breasts, collarbone, long sleeves, earrings",28.29,27.07
1556681,rex_(xenoblade),1727,"brown hair, short hair, spiked hair, yellow eyes, blonde hair, large breasts, long hair, swept bangs, brown eyes, red hair, facial hair, goatee","rex (xenoblade), xenoblade chronicles (series), xenoblade chronicles 3, xenoblade chronicles 2","vest, breasts, earrings, shirt, gloves, pants, bodysuit, armor, crotchless, crotchless pants",17.57,21.35
1528228,le_malin_(azur_lane),1726,"blue eyes, double bun, hair bun, long hair, white hair, very long hair, small breasts, symbol-shaped pupils, hair between eyes","le malin (azur lane), azur lane","dress, fake animal ears, breasts, long sleeves, pantyhose",103.6,97.63
1589614,pochita_(chainsaw_man),1726,"braid, long hair, orange eyes, red hair, ringed eyes, sidelocks, medium breasts, yellow eyes, hair between eyes, short hair, large breasts, tail, ponytail, black hair, single braid, blonde hair, cross-shaped pupils, symbol-shaped pupils, pink hair, red eyes, black eyes, brown eyes, medium hair","pochita (chainsaw man), chainsaw man, original","collared shirt, pants, shirt, breasts, shorts, earrings, hair ornament, hairclip, long sleeves, sweater, panties, dress, school uniform, black necktie, necktie, bow, gloves, hat, jacket, crop top, hood",37.16,34.63
5036,signum,1726,"large breasts, long hair, pink hair, ponytail, very long hair, blue eyes, ahoge","signum, lyrical nanoha, mahou shoujo lyrical nanoha, mahou shoujo lyrical nanoha a's","breasts, gloves, hair ribbon, ribbon",12.99,19.1
1892815,male_rover_(wuthering_waves),1725,"black hair, long hair, ponytail, short hair, yellow eyes, hair between eyes","male rover (wuthering waves), wuthering waves","black gloves, gloves, jacket, pants, sleeves rolled up, breasts, earrings, necklace, open clothes, shirt, hair ornament",15.2,14.37
472786,america_(hetalia),1725,"ahoge, blonde hair, blue eyes, glasses, short hair","america (hetalia), axis powers hetalia","black-framed eyewear, collared shirt, fur trim, glasses, jacket, long sleeves, necktie, open clothes, pants, shirt, black gloves, gloves",4.13,5.05
1499780,jeanne_d'arc_(swimsuit_archer)_(fate),1723,"blonde hair, blue eyes, braid, large breasts, long hair, very long hair, glasses, high ponytail, ponytail","jeanne d'arc (swimsuit archer) (fate), fate/grand order, fate (series)","bikini, breasts, collarbone, hairband, jacket, long sleeves, swimsuit, competition swimsuit, glasses, one-piece swimsuit",50.65,56.6
893075,suou_momoko,1722,"ahoge, blue eyes, brown hair, short hair, medium hair, sidelocks, wavy hair, small breasts, dot nose","suou momoko, idolmaster, idolmaster million live!, idolmaster million live! theater days","dress, flower, hair flower, hair ornament, long sleeves, bow, hat, shirt, short sleeves, swimsuit, breasts, collarbone, bowtie",13.18,12.54
42,souseiseki,1721,"brown hair, green eyes, heterochromia, red eyes, short hair, large breasts, brown eyes","souseiseki, rozen maiden","hat, lolita fashion, ribbon, pantyhose, ouji fashion, breasts, swimsuit",13.14,18.57
1644991,matikanefukukitaru_(umamusume),1720,"flipped hair, hair between eyes, horse tail, orange hair, short hair, tail, yellow eyes, medium breasts, medium hair, orange eyes","matikanefukukitaru (umamusume), umamusume","breasts, collarbone, ear covers, hair ornament, shirt, skirt, bow, sailor collar, school uniform, neckerchief, pleated skirt, serafuku, thighhighs, short sleeves",9.68,8.91
1445023,hikawa_hina,1718,"aqua hair, braid, green eyes, medium hair, twin braids, short hair, medium breasts","hikawa hina, bang dream!","shirt, bow, hair bow, jacket, dress, earrings, frills, long sleeves, ribbon, hair ornament, breasts, collarbone, skirt",14.78,19.27
1492855,hawks_(boku_no_hero_academia),1718,"short hair, blonde hair, facial hair, stubble, yellow eyes, goatee","hawks (boku no hero academia), boku no hero academia","fur trim, headphones, jacket, black gloves, gloves, shirt, earrings, pants, long sleeves",7.29,6.58
2125680,hanami_ume,1717,"ahoge, brown eyes, brown hair, gradient hair, large breasts, multicolored hair, hair bun, medium hair, short hair, orange hair","hanami ume, gakuen idolmaster, idolmaster","bikini, breasts, ribbon, swimsuit, collarbone, cardigan, neck ribbon, school uniform, shirt, skirt, long sleeves, thighhighs, gloves, white gloves",37.33,35.41
1530489,eyjafjalla_(arknights),1717,"brown hair, long hair, pink eyes, ahoge, red eyes","eyjafjalla (arknights), arknights","breasts, long sleeves, pantyhose, shirt, skirt, thighhighs, dress, collared shirt, jacket, coat",15.81,15.41
1904758,katsuragi_ace_(umamusume),1716,"black hair, horse tail, ponytail, tail, hair between eyes, medium hair, multicolored hair, short hair, streaked hair, blue eyes, white hair, small breasts","katsuragi ace (umamusume), umamusume","ear covers, hair ornament, jacket, shirt, tassel, long sleeves, black gloves, gloves, breasts",7.63,6.98
12258,katsuragi_misato,1716,"brown eyes, purple hair, large breasts, long hair, parted bangs, medium breasts","katsuragi misato, neon genesis evangelion","shorts, breasts, earrings, jacket, panties, black dress, dress, necklace",85.95,80.98
401222,noel_vermillion,1716,"blonde hair, green eyes, hair between eyes, long hair, small breasts","noel vermillion, blazblue, blazblue: chronophantasma","breasts, gloves, hair ornament, necktie, red necktie, shirt, pleated skirt, skirt, thighhighs, detached sleeves, hat, white gloves, boots",29.52,37.72
1531714,baltimore_(azur_lane),1713,"black hair, large breasts, long hair, sidelocks, yellow eyes, hair between eyes, very long hair, short hair, red eyes, ahoge, braid, brown hair, brown eyes, french braid","baltimore (azur lane), azur lane","breasts, collarbone, shorts, sports bra, bikini, blue hat, cropped jacket, gloves, hat, jacket, open clothes, peaked cap, swimsuit, black gloves, thighhighs, long sleeves, clothing cutout, coat",96.85,92.02
1493508,princess_king_boo,1712,"large breasts, long hair, red eyes, white hair, purple eyes, hair between eyes, very long hair, pink eyes","princess king boo, mario (series), new super mario bros. u deluxe, luigi's mansion","breasts, dress, gloves, thighhighs, white dress, white gloves, collar, collarbone, crown, frills, puffy short sleeves, puffy sleeves, short sleeves, mini crown, earrings",49.37,64.54
1682885,atsuko_(blue_archive),1710,"braid, hair between eyes, long hair, purple hair, red eyes, low twin braids, twin braids, medium breasts","atsuko (blue archive), blue archive","breasts, dress, flower, gloves, jacket, long sleeves, open clothes, hood, bikini, hat, swimsuit, leotard, bow, hair bow, shirt, ribbon",34.81,32.54
1625351,eimi_(blue_archive),1710,"large breasts, pink hair, purple eyes, huge breasts, long hair, pink eyes","eimi (blue archive), blue archive","bikini, breasts, headphones, jacket, necktie, red necktie, swimsuit, collarbone, shirt, skirt, long sleeves, open clothes, bandaid, hair ornament",51.84,49.76
1626859,tsubaki_(blue_archive),1709,"black eyes, black hair, large breasts, short hair, hair between eyes, huge breasts","tsubaki (blue archive), blue archive","breasts, gloves, red gloves, sailor collar, skirt, nude",60.15,57.28
1303014,producer_(idolmaster_cinderella_girls_anime),1709,"black hair, short hair, black eyes, brown hair, long hair","producer (idolmaster cinderella girls anime), idolmaster, idolmaster cinderella girls","collared shirt, long sleeves, necktie, shirt, formal clothes, suit, business suit, breasts, school uniform",7.22,10.18
1631408,tashkent_(kancolle),1707,"brown eyes, brown hair, long hair, low twintails, medium breasts, twintails, hair between eyes","tashkent (kancolle), kantai collection","bow, hair bow, hair ornament, hairclip, hat, jacket, shirt, skirt, breasts, black gloves, gloves, long sleeves, torn clothes, black hat, pantyhose",21.77,19.52
1295790,widowmaker_(overwatch),1706,"long hair, yellow eyes, large breasts, medium breasts, purple hair, blue hair, ponytail, black hair","widowmaker (overwatch), overwatch, overwatch 1","breasts, nude, gloves, high heels, bodysuit, collarbone, earrings, head-mounted display, stud earrings, black gloves",62.78,81.72
1667148,m4a1_(girls'_frontline),1705,"brown eyes, brown hair, large breasts, long hair, green hair, multicolored hair, streaked hair, black hair","m4a1 (girls' frontline), girls' frontline","breasts, gloves, thighhighs, jacket, leotard, mask, skull mask, shirt",56.85,54.09
1667157,m16a1_(girls'_frontline),1705,"blunt bangs, long hair, multicolored hair, braid, brown eyes, brown hair, streaked hair, white hair, yellow eyes","m16a1 (girls' frontline), girls' frontline","black gloves, black necktie, gloves, jacket, necktie, shirt, breasts, long sleeves, skirt",28.88,27.08
1999309,ruan_mei_(honkai:_star_rail),1704,"brown hair, green eyes, hair between eyes, hair intakes, long hair, aqua eyes, black hair, large breasts, multicolored hair, streaked hair, sidelocks","ruan mei (honkai: star rail), honkai: star rail, honkai (series)","breasts, flower, gloves, necklace, aqua dress, aqua gloves, clothing cutout, dress, pearl necklace, bead necklace, beads, green gloves, hair flower, hair ornament, green dress, chinese clothes, blue gloves, detached collar",44.05,42.17
1594283,shinano_(azur_lane),1704,"long hair, blue eyes, fox tail, grey hair, large breasts, tail, very long hair, huge breasts, multiple tails, white hair, hair between eyes","shinano (azur lane), azur lane","breasts, collarbone, japanese clothes, kimono, thighhighs, wide sleeves, long sleeves, collar, gloves",114.83,108.06
1631054,isuzu_(kancolle),1702,"blue eyes, long hair, black hair, green eyes, twintails, large breasts, blue hair, hair between eyes","isuzu (kancolle), kantai collection","breasts, thighhighs, detached sleeves, neckerchief, pleated skirt, sailor collar, school uniform, serafuku, shirt, skirt, bikini, swimsuit, hair ribbon, ribbon",27.32,29.82
1589993,chongyun_(genshin_impact),1702,"ahoge, blue eyes, blue hair, hair between eyes, short hair, light blue hair","chongyun (genshin impact), genshin impact","long sleeves, shirt, chinese clothes, hood, black gloves, gloves, hoodie",8.62,8.16
1459172,sakuragi_mano,1700,"brown eyes, brown hair, large breasts, medium hair, medium breasts","sakuragi mano, idolmaster, idolmaster shiny colors","breasts, collarbone, shirt, bow, school uniform, long sleeves, skirt",37.35,35.88
1937492,tsukino_mito_(1st_costume),1699,"black hair, blue eyes, braid, long hair, very long hair, half up braid","tsukino mito (1st costume), nijisanji","blazer, bow, collared shirt, hair ornament, hairclip, jacket, school uniform, shirt, sweater, long sleeves, pleated skirt, skirt, bowtie, plaid skirt, shoes, thighhighs, ribbon, miniskirt",10.46,9.67
1611905,hoshino_ruby,1698,"blonde hair, long hair, medium breasts, one side up, pink eyes, star-shaped pupils, symbol-shaped pupils, hair between eyes, mismatched pupils, red eyes, sidelocks","hoshino ruby, oshi no ko","breasts, bow, long sleeves, dress, skirt, shirt, gloves",32.56,30.61
1384476,sans_(undertale),1697,"white pupils, blue eyes, hair between eyes, short hair, black sclera, white eyes, brown hair","sans (undertale), undertale","flower, gloves, hood, jacket, long sleeves, open clothes, shirt, shorts, puffy long sleeves, puffy sleeves, sweater, white gloves, slippers, socks, pants, hoodie",2.58,2.27
1292974,ashido_mina,1695,"pink hair, black sclera, large breasts, short hair, yellow eyes, medium breasts","ashido mina, boku no hero academia",breasts,78.66,74.86
1603873,mountain_(arknights),1692,"short hair, white hair, blue eyes, facial hair, goatee, tail, tiger tail","mountain (arknights), arknights","pants, tank top, shirt, male underwear",4.24,3.28
1681735,isoi_reiji,1692,"brown hair, green eyes, hair between eyes, medium hair, short hair","isoi reiji, saibou shinkyoku","fur trim, jacket, long sleeves, open clothes, shirt, pants",0.74,0.64
1407467,northern_white-faced_owl_(kemono_friends),1692,"grey hair, multicolored hair, orange eyes, hair between eyes, white hair, short hair, tail, yellow eyes, black hair, blonde hair, brown eyes","northern white-faced owl (kemono friends), kemono friends","gloves, yellow gloves, buttons, coat, fur trim, pantyhose, shoes, fur collar, long sleeves",11.47,13.52
1368823,niijima_makoto,1690,"braid, crown braid, red eyes, short hair, blunt bangs, brown hair, medium breasts","niijima makoto, persona, persona 5","breasts, shirt, skirt, bodysuit, spikes, gloves, long sleeves",53.06,50.37
1243753,tsukumo_benben,1690,"low twintails, purple eyes, purple hair, twintails, long hair, very long hair","tsukumo benben, touhou","dress, yellow dress, bracelet, brown dress, flower, hair flower, hair ornament, long sleeves",9.57,8.64
1933141,hakui_koyori_(1st_costume),1690,"large breasts, pink hair, purple eyes, tail, braid, braided bun, crown braid, hair between eyes, hair bun, long hair, antenna hair, double bun, very long hair, wolf tail","hakui koyori (1st costume), hololive","breasts, crop top, frills, hair ribbon, necktie, pink necktie, pleated skirt, ribbon, shirt, skirt, sleeveless shirt, coat, collared shirt, long sleeves, pantyhose, frilled shirt, hair ornament, open clothes, heart choker",38.92,36.23
